timestamp,bus_1_v,bus_2_v,bus_3_v,bus_4_v,bus_5_v,bus_6_v,bus_7_v,bus_8_v,bus_9_v,line_L1_4_load,line_L2_7_load,line_L3_9_load,line_L4_5_load,line_L4_9_load,line_L5_6_load,line_L6_7_load,line_L7_8_load,line_L8_9_load,breaker_L1_4,breaker_L2_7,breaker_L3_9,breaker_L4_5,breaker_L4_9,breaker_L5_6,breaker_L6_7,breaker_L7_8,breaker_L8_9,anomaly_score,threat_score,attack_active,flisr_state_encoded
1779704232397,1.04,1.025,1.025,1.0238,1.0607,1.0496,1.0231,1.0568,1.0217,23.2,53.0,27.7,22.4,4.5,22.9,53.1,0.0,32.9,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704233398,1.04,1.025,1.025,1.0238,1.0605,1.0495,1.0231,1.0569,1.0217,23.9,53.0,27.7,22.6,4.9,22.6,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704234399,1.04,1.025,1.025,1.0236,1.0602,1.0495,1.0231,1.0566,1.0216,23.2,53.0,27.7,22.0,4.8,23.1,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704235401,1.04,1.025,1.025,1.0236,1.0601,1.0496,1.0231,1.0566,1.0216,23.8,53.0,27.7,22.2,5.2,22.7,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704236402,1.04,1.025,1.025,1.0236,1.0602,1.0499,1.0232,1.0564,1.0216,23.5,53.0,27.7,22.0,5.2,22.8,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704237403,1.04,1.025,1.025,1.0236,1.0604,1.0499,1.0232,1.0564,1.0216,24.0,53.0,27.7,22.3,5.4,22.9,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704238404,1.04,1.025,1.025,1.0236,1.0604,1.0499,1.0232,1.0565,1.0216,24.0,53.0,27.7,22.3,5.4,22.7,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704239405,1.04,1.025,1.025,1.0236,1.0605,1.0499,1.0232,1.0565,1.0216,23.8,53.0,27.7,22.2,5.4,22.5,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704240407,1.04,1.025,1.025,1.0236,1.0604,1.0499,1.0232,1.0562,1.0215,23.4,53.0,27.7,21.7,5.5,22.9,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704241407,1.04,1.025,1.025,1.0237,1.0606,1.0499,1.0232,1.0565,1.0216,23.2,53.0,27.7,21.8,5.1,23.0,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704242409,1.04,1.025,1.025,1.0238,1.0608,1.0497,1.0231,1.0568,1.0217,23.2,53.0,27.7,22.1,4.9,22.8,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062626,25,0,0
1779704243410,1.04,1.025,1.025,1.0238,1.0608,1.0494,1.0229,1.0568,1.0217,23.4,53.0,27.7,22.2,4.9,22.6,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704244412,1.04,1.025,1.025,1.0237,1.0605,1.049,1.0227,1.0568,1.0217,23.9,53.0,27.7,22.6,4.9,22.6,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704245413,1.04,1.025,1.025,1.0236,1.0602,1.0489,1.0227,1.0571,1.0218,23.4,53.0,27.7,22.2,4.7,22.9,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704246415,1.04,1.025,1.025,1.0236,1.0602,1.0489,1.0227,1.0571,1.0218,23.1,53.0,27.7,22.0,4.7,22.8,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704247416,1.04,1.025,1.025,1.0237,1.0604,1.0492,1.0229,1.0568,1.0217,23.3,53.0,27.7,22.2,4.8,22.6,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704248417,1.04,1.025,1.025,1.0237,1.0606,1.0494,1.023,1.0565,1.0216,23.4,53.0,27.7,22.1,5.0,23.0,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704249418,1.04,1.025,1.025,1.0237,1.0608,1.0494,1.023,1.0566,1.0216,23.6,53.0,27.7,22.5,4.7,22.8,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704250419,1.04,1.025,1.025,1.0238,1.0609,1.0496,1.0231,1.0568,1.0217,23.7,53.0,27.7,22.6,4.8,22.7,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704251420,1.04,1.025,1.025,1.0238,1.0609,1.0495,1.0231,1.0568,1.0217,23.8,53.0,27.7,22.4,5.1,22.9,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704252420,1.04,1.025,1.025,1.0238,1.0609,1.0494,1.023,1.0567,1.0217,23.9,53.0,27.7,22.4,5.2,22.6,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704253422,1.04,1.025,1.025,1.0237,1.0607,1.0495,1.023,1.0564,1.0216,23.2,53.0,27.7,22.0,5.0,23.0,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704254423,1.04,1.025,1.025,1.0238,1.0609,1.0499,1.0232,1.0567,1.0217,23.7,53.0,27.7,22.4,5.0,22.9,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063056,25,0,0
1779704255424,1.04,1.025,1.025,1.0238,1.0609,1.0501,1.0233,1.0568,1.0217,23.5,53.0,27.7,22.4,4.9,22.8,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704256424,1.04,1.025,1.025,1.0239,1.061,1.0501,1.0233,1.0573,1.0219,23.8,53.0,27.7,22.3,5.3,23.0,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704257426,1.04,1.025,1.025,1.0239,1.061,1.0499,1.0232,1.0572,1.0219,23.5,53.0,27.7,22.0,5.3,22.9,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704258427,1.04,1.025,1.025,1.0239,1.061,1.0497,1.0231,1.0572,1.0219,24.3,53.0,27.7,22.6,5.5,22.6,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704259428,1.04,1.025,1.025,1.0239,1.061,1.0497,1.0231,1.0573,1.0219,24.1,53.0,27.7,22.4,5.6,22.8,53.1,0.0,34.0,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704260429,1.04,1.025,1.025,1.0239,1.0611,1.0499,1.0232,1.0573,1.0219,23.9,53.0,27.7,22.7,5.0,22.6,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704261429,1.04,1.025,1.025,1.0239,1.0609,1.0499,1.0232,1.0572,1.0219,23.9,53.0,27.7,22.5,5.2,22.5,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704262430,1.04,1.025,1.025,1.0239,1.0609,1.0497,1.0231,1.0572,1.0219,23.9,53.0,27.7,22.6,5.1,22.7,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704263431,1.04,1.025,1.025,1.0238,1.0605,1.0492,1.0229,1.0574,1.0219,23.3,53.0,27.7,21.9,5.3,23.1,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704264432,1.04,1.025,1.025,1.0238,1.0603,1.0488,1.0227,1.0577,1.0219,22.9,53.0,27.7,21.6,5.1,23.3,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704265432,1.04,1.025,1.025,1.0236,1.06,1.0486,1.0226,1.0573,1.0218,22.5,53.0,27.7,21.4,4.8,23.3,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704266434,1.04,1.025,1.025,1.0235,1.0597,1.0485,1.0226,1.0572,1.0218,23.1,53.0,27.7,21.5,5.1,23.4,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.063132,25,0,0
1779704267435,1.04,1.025,1.025,1.0235,1.0597,1.0485,1.0226,1.0573,1.0218,24.0,53.0,27.7,22.1,5.3,23.1,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704268435,1.04,1.025,1.025,1.0236,1.06,1.0486,1.0226,1.0578,1.022,23.8,53.0,27.7,22.0,5.3,22.9,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704269437,1.04,1.025,1.025,1.0236,1.0601,1.0486,1.0226,1.0578,1.022,24.0,53.0,27.7,22.5,5.0,22.7,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704270438,1.04,1.025,1.025,1.0237,1.0603,1.0489,1.0227,1.0575,1.0219,24.3,53.0,27.7,22.7,5.2,22.5,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704271439,1.04,1.025,1.025,1.0237,1.0603,1.0493,1.0229,1.0573,1.0218,23.5,53.0,27.7,22.4,4.7,22.5,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704272440,1.04,1.025,1.025,1.0238,1.0606,1.0497,1.0231,1.0573,1.0218,22.7,53.0,27.7,21.9,4.6,23.1,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704273441,1.04,1.025,1.025,1.0238,1.0608,1.0499,1.0232,1.057,1.0218,22.9,53.0,27.7,22.1,4.6,22.7,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704274442,1.04,1.025,1.025,1.0238,1.0608,1.05,1.0232,1.057,1.0218,23.0,53.0,27.7,22.3,4.4,22.9,53.1,0.0,32.9,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704275444,1.04,1.025,1.025,1.0237,1.0606,1.0497,1.0231,1.0568,1.0217,23.7,53.0,27.7,22.6,4.7,22.7,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704276445,1.04,1.025,1.025,1.0237,1.0604,1.0493,1.0229,1.0568,1.0217,23.0,53.0,27.7,22.1,4.5,23.0,53.1,0.0,32.9,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704277446,1.04,1.025,1.025,1.0237,1.0604,1.049,1.0228,1.0566,1.0217,23.3,53.0,27.7,22.1,4.8,22.6,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704278447,1.04,1.025,1.025,1.0237,1.0606,1.0492,1.0229,1.0568,1.0217,23.0,53.0,27.7,22.1,4.5,23.0,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062414,25,0,0
1779704279449,1.04,1.025,1.025,1.0237,1.0605,1.0493,1.0229,1.0572,1.0218,22.9,53.0,27.7,21.8,4.7,23.0,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704280450,1.04,1.025,1.025,1.0237,1.0604,1.0494,1.023,1.0571,1.0218,23.3,53.0,27.7,22.2,4.7,23.0,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704281452,1.04,1.025,1.025,1.0236,1.0602,1.0494,1.023,1.0571,1.0218,23.0,53.0,27.7,21.7,5.0,23.3,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704282453,1.04,1.025,1.025,1.0236,1.0602,1.0494,1.023,1.0572,1.0218,22.9,53.0,27.7,21.5,5.0,23.5,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704283454,1.04,1.025,1.025,1.0236,1.0602,1.0494,1.023,1.0575,1.0219,23.7,53.0,27.7,22.1,5.1,23.1,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704284455,1.04,1.025,1.025,1.0236,1.0602,1.0493,1.023,1.0579,1.022,23.6,53.0,27.7,22.1,5.1,23.2,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704285456,1.04,1.025,1.025,1.0236,1.0601,1.0491,1.0229,1.0577,1.0219,23.5,53.0,27.7,22.2,4.8,23.0,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704286458,1.04,1.025,1.025,1.0236,1.0602,1.0492,1.0229,1.0578,1.0219,23.4,53.0,27.7,22.0,5.0,23.2,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704287458,1.04,1.025,1.025,1.0236,1.0602,1.0491,1.0228,1.0578,1.0219,24.0,53.0,27.7,22.2,5.3,22.9,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704288459,1.04,1.025,1.025,1.0236,1.0601,1.0489,1.0227,1.0579,1.0219,23.5,53.0,27.7,22.0,5.0,22.8,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704289461,1.04,1.025,1.025,1.0236,1.0602,1.0488,1.0227,1.0575,1.0218,23.7,53.0,27.7,22.2,5.0,22.7,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704290461,1.04,1.025,1.025,1.0236,1.0603,1.0489,1.0227,1.0573,1.0218,23.6,53.0,27.7,22.4,4.7,22.9,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062811,25,0,0
1779704291462,1.04,1.025,1.025,1.0236,1.0603,1.0491,1.0228,1.0568,1.0217,23.2,53.0,27.7,22.2,4.5,22.8,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704292463,1.04,1.025,1.025,1.0236,1.0603,1.0493,1.0229,1.057,1.0217,23.0,53.0,27.7,22.0,4.5,22.7,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704293464,1.04,1.025,1.025,1.0237,1.0605,1.0496,1.0231,1.057,1.0217,23.3,53.0,27.7,22.2,4.7,22.9,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704294465,1.04,1.025,1.025,1.0237,1.0604,1.0496,1.0231,1.057,1.0217,23.8,53.0,27.7,22.4,5.0,22.6,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704295467,1.04,1.025,1.025,1.0237,1.0606,1.0498,1.0231,1.0565,1.0216,23.9,53.0,27.7,22.3,5.2,23.1,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704296468,1.04,1.025,1.025,1.0237,1.0606,1.0498,1.0231,1.0563,1.0216,23.1,53.0,27.7,21.8,5.0,23.4,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704297469,1.04,1.025,1.025,1.0237,1.0604,1.0497,1.0231,1.0567,1.0217,23.5,53.0,27.7,22.2,4.8,23.0,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704298470,1.04,1.025,1.025,1.0238,1.0605,1.0498,1.0231,1.0574,1.0219,23.0,53.0,27.7,21.7,5.0,23.2,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704299471,1.04,1.025,1.025,1.0238,1.0605,1.0498,1.0231,1.0576,1.0219,22.8,53.0,27.7,21.5,4.9,23.2,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704300472,1.04,1.025,1.025,1.0237,1.0604,1.0496,1.023,1.0571,1.0218,23.2,53.0,27.7,21.6,5.3,23.3,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704301474,1.04,1.025,1.025,1.0236,1.0603,1.0494,1.0229,1.0565,1.0216,23.5,53.0,27.7,21.7,5.4,23.0,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704302475,1.04,1.025,1.025,1.0236,1.0604,1.0494,1.0229,1.056,1.0214,23.2,53.0,27.7,21.6,5.3,23.2,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062724,25,0,0
1779704303476,1.04,1.025,1.025,1.0236,1.0606,1.0496,1.023,1.0558,1.0214,22.4,53.0,27.7,21.4,4.9,23.4,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704304477,1.04,1.025,1.025,1.0237,1.0608,1.0499,1.0232,1.0557,1.0214,23.1,53.0,27.7,21.7,5.3,23.4,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704305477,1.04,1.025,1.025,1.0237,1.0607,1.0499,1.0232,1.0562,1.0216,22.7,53.0,27.7,21.5,5.1,23.4,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704306478,1.04,1.025,1.025,1.0237,1.0605,1.0498,1.0232,1.0568,1.0218,22.9,53.0,27.7,21.5,5.3,23.6,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704307479,1.04,1.025,1.025,1.0237,1.0605,1.0498,1.0232,1.0572,1.0219,23.4,53.0,27.7,21.8,5.4,23.6,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704308480,1.04,1.025,1.025,1.0237,1.0603,1.0497,1.0231,1.0572,1.0218,23.3,53.0,27.7,21.7,5.3,23.7,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704309481,1.04,1.025,1.025,1.0236,1.0602,1.0496,1.0231,1.0571,1.0218,24.0,53.0,27.7,22.3,5.3,23.2,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704310483,1.04,1.025,1.025,1.0236,1.0603,1.0495,1.023,1.0574,1.0219,24.1,53.0,27.7,22.4,5.3,23.0,53.1,0.0,33.8,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704311484,1.04,1.025,1.025,1.0238,1.0607,1.0497,1.0231,1.0576,1.022,23.9,53.0,27.7,22.5,5.0,23.0,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704312485,1.04,1.025,1.025,1.0238,1.0608,1.0496,1.0231,1.0575,1.022,23.5,53.0,27.7,22.3,4.8,23.4,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704313486,1.04,1.025,1.025,1.0238,1.0609,1.0498,1.0232,1.0571,1.0219,23.0,53.0,27.7,22.2,4.5,23.4,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704314487,1.04,1.025,1.025,1.0238,1.0609,1.0497,1.0231,1.0573,1.0219,22.5,53.0,27.7,22.0,4.3,23.2,53.1,0.0,32.8,1,1,1,1,1,1,1,0,1,1.062558,25,0,0
1779704315488,1.04,1.025,1.025,1.0238,1.0609,1.0495,1.023,1.0574,1.0219,23.5,53.0,27.7,22.3,4.9,22.9,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704316489,1.04,1.025,1.025,1.0239,1.061,1.0493,1.0229,1.0576,1.022,23.4,53.0,27.7,22.3,4.9,22.7,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704317490,1.04,1.025,1.025,1.0238,1.0607,1.0491,1.0228,1.0574,1.0219,23.5,53.0,27.7,22.3,4.9,22.6,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704318491,1.04,1.025,1.025,1.0238,1.0607,1.0493,1.0229,1.0573,1.0219,23.3,53.0,27.7,22.0,5.1,22.9,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704319493,1.04,1.025,1.025,1.0238,1.0607,1.0496,1.023,1.0569,1.0218,22.6,53.0,27.7,21.6,4.8,23.2,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704320493,1.04,1.025,1.025,1.0238,1.0607,1.0496,1.023,1.0567,1.0217,23.2,53.0,27.7,22.3,4.6,22.8,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704321495,1.04,1.025,1.025,1.0237,1.0604,1.0493,1.0229,1.0569,1.0217,23.7,53.0,27.7,22.5,4.8,22.6,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704322495,1.04,1.025,1.025,1.0237,1.0602,1.0491,1.0228,1.0572,1.0218,23.4,53.0,27.7,22.2,4.8,22.6,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704323497,1.04,1.025,1.025,1.0236,1.06,1.0489,1.0227,1.0572,1.0218,23.3,53.0,27.7,22.1,4.8,22.6,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704324499,1.04,1.025,1.025,1.0235,1.0598,1.0489,1.0227,1.0572,1.0218,23.1,53.0,27.7,22.1,4.6,22.8,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704325499,1.04,1.025,1.025,1.0235,1.0599,1.049,1.0227,1.0568,1.0217,23.3,53.0,27.7,22.0,4.9,23.0,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704326501,1.04,1.025,1.025,1.0235,1.0601,1.0492,1.0228,1.0568,1.0217,23.5,53.0,27.7,22.2,4.8,22.7,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.06323,25,0,0
1779704327501,1.04,1.025,1.025,1.0235,1.0602,1.0495,1.023,1.0567,1.0217,23.6,53.0,27.7,22.0,5.2,22.9,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704328502,1.04,1.025,1.025,1.0235,1.0601,1.0495,1.023,1.0567,1.0217,23.7,53.0,27.7,22.3,4.9,22.7,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704329503,1.04,1.025,1.025,1.0236,1.0603,1.0494,1.023,1.057,1.0218,23.8,53.0,27.7,22.3,5.1,22.7,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704330504,1.04,1.025,1.025,1.0237,1.0606,1.0494,1.023,1.057,1.0218,23.5,53.0,27.7,22.5,4.7,22.7,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704331505,1.04,1.025,1.025,1.0237,1.0606,1.0494,1.023,1.0568,1.0217,23.1,53.0,27.7,22.1,4.7,22.9,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704332507,1.04,1.025,1.025,1.0236,1.0603,1.0493,1.023,1.0564,1.0215,23.0,53.0,27.7,21.8,4.9,23.1,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704333508,1.04,1.025,1.025,1.0236,1.0602,1.0495,1.023,1.056,1.0214,23.0,53.0,27.7,22.0,4.6,22.8,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704334509,1.04,1.025,1.025,1.0235,1.0601,1.0497,1.0231,1.0558,1.0214,22.8,53.0,27.7,21.8,4.6,23.2,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704335509,1.04,1.025,1.025,1.0235,1.0603,1.0497,1.0231,1.0556,1.0213,23.6,53.0,27.7,22.1,5.1,23.1,53.1,0.0,33.5,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704336511,1.04,1.025,1.025,1.0234,1.0601,1.0494,1.0229,1.0555,1.0213,24.1,53.0,27.7,22.3,5.3,23.0,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704337512,1.04,1.025,1.025,1.0233,1.0598,1.0491,1.0228,1.0553,1.0212,23.5,53.0,27.7,21.8,5.3,23.1,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704338513,1.04,1.025,1.025,1.0234,1.0599,1.0493,1.0229,1.0554,1.0212,23.2,53.0,27.7,21.6,5.2,23.3,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062627,25,0,0
1779704339514,1.04,1.025,1.025,1.0235,1.0602,1.0493,1.0229,1.0556,1.0213,23.6,53.0,27.7,22.0,5.3,23.2,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704340515,1.04,1.025,1.025,1.0237,1.0608,1.0496,1.0231,1.0563,1.0216,23.6,53.0,27.7,22.2,5.1,23.0,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704341516,1.04,1.025,1.025,1.0238,1.061,1.0498,1.0232,1.0569,1.0218,23.1,53.0,27.7,21.9,5.1,23.2,53.1,0.0,33.6,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704342517,1.04,1.025,1.025,1.0238,1.0607,1.0496,1.0231,1.0573,1.0219,23.5,53.0,27.7,22.0,5.3,23.0,53.1,0.0,33.7,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704343518,1.04,1.025,1.025,1.0238,1.0606,1.0494,1.023,1.0576,1.022,24.0,53.0,27.7,22.2,5.5,23.1,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704344519,1.04,1.025,1.025,1.0238,1.0605,1.0494,1.023,1.0575,1.022,23.7,53.0,27.7,22.0,5.5,23.1,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704345522,1.04,1.025,1.025,1.0238,1.0606,1.0495,1.023,1.0577,1.022,24.0,53.0,27.7,22.3,5.5,22.7,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704346521,1.04,1.025,1.025,1.0237,1.0604,1.0493,1.0229,1.0578,1.022,23.8,53.0,27.7,22.1,5.4,22.8,53.1,0.0,33.9,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704347523,1.04,1.025,1.025,1.0237,1.0602,1.0493,1.0229,1.0577,1.022,22.9,53.0,27.7,21.7,4.9,23.0,53.1,0.0,33.4,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704348524,1.04,1.025,1.025,1.0236,1.06,1.0492,1.0229,1.0578,1.022,22.6,53.0,27.7,21.6,4.6,23.2,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704349525,1.04,1.025,1.025,1.0236,1.0599,1.0491,1.0228,1.058,1.022,22.9,53.0,27.7,22.0,4.3,22.8,53.1,0.0,33.0,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704350526,1.04,1.025,1.025,1.0236,1.06,1.049,1.0228,1.0578,1.022,22.5,53.0,27.7,21.8,4.3,22.8,53.1,0.0,32.9,1,1,1,1,1,1,1,0,1,1.062197,25,0,0
1779704351527,1.04,1.025,1.025,1.0237,1.0602,1.0489,1.0227,1.0578,1.022,23.3,53.0,27.7,22.2,4.6,22.8,53.1,0.0,33.2,1,1,1,1,1,1,1,0,1,1.062853,25,0,0
1779704352528,1.04,1.025,1.025,1.0237,1.0602,1.0491,1.0228,1.0577,1.022,23.0,53.0,27.7,21.9,4.7,23.1,53.1,0.0,33.3,1,1,1,1,1,1,1,0,1,1.062853,25,0,0
1779704353530,1.04,1.025,1.025,1.0236,1.06,1.0492,1.0228,1.0573,1.0218,22.9,53.0,27.7,21.9,4.5,23.2,53.1,0.0,33.1,1,1,1,1,1,1,1,0,1,1.062853,25,0,0
